Experiment_Name,Paradigm,Modality,Subject,Object_Ch,Object_Pinyin,Object En,RT,ACC,Condition
E011,Color Picture Naming,Speaking,29,汽车,qi4che1,carpet,968,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,剪刀,jian3dao1,scissors,966,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,领带,ling3dai4,tie,884,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,奖杯,jiang3bei1,trophy,1039,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,气球,qi4qiu2,ballon,850,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,台灯,tai2deng1,lamp,1305,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,铅笔,qian1bi3,pencil,1600,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,裙子,qun2zi5,skirt,995,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,耳朵,er3duo5,ear,994,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,汽车,qi4che1,carpet,1125,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,铃铛,ling2dang1,bell,914,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,骆驼,luo4tuo5,camel,1351,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,蜡烛,la4zhu2,candle,901,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,绳子,sheng2zi5,rope,915,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,绵羊,mian2yang2,sheep,862,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,纺车,fang3che1,carriage,1236,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,花朵,hua1duo3,flower,909,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,花瓶,hua1ping2,vase,870,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,苍蝇,cang1ying5,fly,1033,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,杯子,bei1zi5,cup,1090,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,梳子,shu1zi5,comb,1115,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,梯子,ti1zi5,ladder,1160,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,橡皮,xiang4pi2,eraser,1054,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,枕头,zhen3tou5,pillow,907,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,椅子,yi3zi5,chair,1275,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,杯子,bei1zi5,cup,1078,0,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,梳子,shu1zi5,comb,1170,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,梯子,ti1zi5,ladder,809,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,橡皮,xiang4pi2,eraser,922,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,枕头,zhen3tou5,pillow,1202,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,椅子,yi3zi5,chair,997,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,花朵,hua1duo3,flower,1046,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,花瓶,hua1ping2,vase,875,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,苍蝇,cang1ying5,fly,1306,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,绳子,sheng2zi5,rope,1083,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,绵羊,mian2yang2,sheep,1024,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,纺车,fang3che1,carriage,1364,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,气球,qi4qiu2,ballon,898,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,台灯,tai2deng1,lamp,956,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,铅笔,qian1bi3,pencil,877,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,剪刀,jian3dao1,scissors,929,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,领带,ling3dai4,tie,968,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,奖杯,jiang3bei1,trophy,752,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,铃铛,ling2dang1,bell,865,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,骆驼,luo4tuo5,camel,1137,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,蜡烛,la4zhu2,candle,1088,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,裙子,qun2zi5,skirt,1154,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,耳朵,er3duo5,ear,783,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,汽车,qi4che1,carpet,1105,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,剪刀,jian3dao1,scissors,818,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,领带,ling3dai4,tie,903,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,奖杯,jiang3bei1,trophy,761,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,气球,qi4qiu2,ballon,937,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,台灯,tai2deng1,lamp,979,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,铅笔,qian1bi3,pencil,1067,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,裙子,qun2zi5,skirt,1836,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,耳朵,er3duo5,ear,770,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,汽车,qi4che1,carpet,666,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,铃铛,ling2dang1,bell,976,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,骆驼,luo4tuo5,camel,948,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,蜡烛,la4zhu2,candle,923,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,绳子,sheng2zi5,rope,1235,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,绵羊,mian2yang2,sheep,966,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,纺车,fang3che1,carriage,1010,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,花朵,hua1duo3,flower,959,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,花瓶,hua1ping2,vase,954,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,苍蝇,cang1ying5,fly,1068,0,Orthography_Related
E011,Color Picture Naming,Speaking,29,杯子,bei1zi5,cup,1393,0,Orthography_Related
E011,Color Picture Naming,Speaking,29,梳子,shu1zi5,comb,1028,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,梯子,ti1zi5,ladder,843,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,橡皮,xiang4pi2,eraser,876,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,枕头,zhen3tou5,pillow,905,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,椅子,yi3zi5,chair,787,1,Orthography_Related
E011,Color Picture Naming,Speaking,29,杯子,bei1zi5,cup,1600,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,梳子,shu1zi5,comb,1412,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,梯子,ti1zi5,ladder,898,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,橡皮,xiang4pi2,eraser,941,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,枕头,zhen3tou5,pillow,1061,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,椅子,yi3zi5,chair,854,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,花朵,hua1duo3,flower,1116,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,花瓶,hua1ping2,vase,827,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,苍蝇,cang1ying5,fly,1116,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,绳子,sheng2zi5,rope,1265,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,绵羊,mian2yang2,sheep,1099,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,纺车,fang3che1,carriage,1088,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,29,气球,qi4qiu2,ballon,949,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,台灯,tai2deng1,lamp,1407,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,铅笔,qian1bi3,pencil,794,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,剪刀,jian3dao1,scissors,1017,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,领带,ling3dai4,tie,861,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,奖杯,jiang3bei1,trophy,910,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,铃铛,ling2dang1,bell,884,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,骆驼,luo4tuo5,camel,1246,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,蜡烛,la4zhu2,candle,969,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,裙子,qun2zi5,skirt,962,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,耳朵,er3duo5,ear,1047,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,汽车,qi4che1,carpet,1142,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,剪刀,jian3dao1,scissors,1172,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,领带,ling3dai4,tie,944,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,奖杯,jiang3bei1,trophy,1206,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,气球,qi4qiu2,ballon,794,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,台灯,tai2deng1,lamp,1123,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,铅笔,qian1bi3,pencil,983,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,裙子,qun2zi5,skirt,1402,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,耳朵,er3duo5,ear,790,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,汽车,qi4che1,carpet,992,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,铃铛,ling2dang1,bell,1078,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,骆驼,luo4tuo5,camel,1007,1,Orthography_Filler
E011,Color Picture Naming,Speaking,29,蜡烛,la4zhu2,candle,980,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,绳子,sheng2zi5,rope,817,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,绵羊,mian2yang2,sheep,888,0,Orthography_Related
E011,Color Picture Naming,Speaking,30,纺车,fang3che1,carriage,1215,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,花朵,hua1duo3,flower,902,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,花瓶,hua1ping2,vase,971,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,苍蝇,cang1ying5,fly,959,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,杯子,bei1zi5,cup,845,0,Orthography_Related
E011,Color Picture Naming,Speaking,30,梳子,shu1zi5,comb,994,0,Orthography_Related
E011,Color Picture Naming,Speaking,30,梯子,ti1zi5,ladder,814,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,橡皮,xiang4pi2,eraser,1063,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,枕头,zhen3tou5,pillow,1341,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,椅子,yi3zi5,chair,1042,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,杯子,bei1zi5,cup,1645,0,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,梳子,shu1zi5,comb,809,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,梯子,ti1zi5,ladder,720,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,橡皮,xiang4pi2,eraser,1979,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,枕头,zhen3tou5,pillow,1501,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,椅子,yi3zi5,chair,876,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,花朵,hua1duo3,flower,1474,0,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,花瓶,hua1ping2,vase,1476,0,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,苍蝇,cang1ying5,fly,1371,0,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,绳子,sheng2zi5,rope,1060,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,绵羊,mian2yang2,sheep,1357,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,纺车,fang3che1,carriage,1034,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,气球,qi4qiu2,ballon,1155,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,台灯,tai2deng1,lamp,1060,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,铅笔,qian1bi3,pencil,1862,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,剪刀,jian3dao1,scissors,1168,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,领带,ling3dai4,tie,971,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,奖杯,jiang3bei1,trophy,1081,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,铃铛,ling2dang1,bell,944,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,骆驼,luo4tuo5,camel,1212,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,蜡烛,la4zhu2,candle,1351,0,Orthography_Filler
E011,Color Picture Naming,Speaking,30,裙子,qun2zi5,skirt,1246,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,耳朵,er3duo5,ear,876,0,Orthography_Filler
E011,Color Picture Naming,Speaking,30,汽车,qi4che1,carpet,1444,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,剪刀,jian3dao1,scissors,1386,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,领带,ling3dai4,tie,1484,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,奖杯,jiang3bei1,trophy,1203,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,气球,qi4qiu2,ballon,936,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,台灯,tai2deng1,lamp,1360,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,铅笔,qian1bi3,pencil,817,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,裙子,qun2zi5,skirt,1227,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,耳朵,er3duo5,ear,814,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,汽车,qi4che1,carpet,1088,0,Orthography_Filler
E011,Color Picture Naming,Speaking,30,铃铛,ling2dang1,bell,991,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,骆驼,luo4tuo5,camel,1218,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,蜡烛,la4zhu2,candle,1366,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,绳子,sheng2zi5,rope,1103,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,绵羊,mian2yang2,sheep,937,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,纺车,fang3che1,carriage,966,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,花朵,hua1duo3,flower,806,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,花瓶,hua1ping2,vase,1477,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,苍蝇,cang1ying5,fly,1589,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,杯子,bei1zi5,cup,2523,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,梳子,shu1zi5,comb,1870,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,梯子,ti1zi5,ladder,1234,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,橡皮,xiang4pi2,eraser,1465,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,枕头,zhen3tou5,pillow,980,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,椅子,yi3zi5,chair,1356,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,杯子,bei1zi5,cup,1124,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,梳子,shu1zi5,comb,1102,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,梯子,ti1zi5,ladder,1147,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,橡皮,xiang4pi2,eraser,1140,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,枕头,zhen3tou5,pillow,850,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,椅子,yi3zi5,chair,1205,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,花朵,hua1duo3,flower,1384,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,花瓶,hua1ping2,vase,1920,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,苍蝇,cang1ying5,fly,1609,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,绳子,sheng2zi5,rope,1746,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,绵羊,mian2yang2,sheep,974,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,纺车,fang3che1,carriage,1112,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,气球,qi4qiu2,ballon,994,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,台灯,tai2deng1,lamp,1174,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,铅笔,qian1bi3,pencil,1936,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,剪刀,jian3dao1,scissors,2348,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,领带,ling3dai4,tie,927,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,奖杯,jiang3bei1,trophy,757,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,铃铛,ling2dang1,bell,925,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,骆驼,luo4tuo5,camel,1300,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,蜡烛,la4zhu2,candle,1393,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,裙子,qun2zi5,skirt,2252,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,耳朵,er3duo5,ear,1031,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,汽车,qi4che1,carpet,1211,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,剪刀,jian3dao1,scissors,1246,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,领带,ling3dai4,tie,1440,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,奖杯,jiang3bei1,trophy,871,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,气球,qi4qiu2,ballon,927,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,台灯,tai2deng1,lamp,1013,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,铅笔,qian1bi3,pencil,1126,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,裙子,qun2zi5,skirt,1492,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,耳朵,er3duo5,ear,1067,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,汽车,qi4che1,carpet,937,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,铃铛,ling2dang1,bell,1173,0,Orthography_Filler
E011,Color Picture Naming,Speaking,30,骆驼,luo4tuo5,camel,1113,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,蜡烛,la4zhu2,candle,1381,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,绳子,sheng2zi5,rope,1026,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,绵羊,mian2yang2,sheep,1343,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,纺车,fang3che1,carriage,1426,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,花朵,hua1duo3,flower,1009,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,花瓶,hua1ping2,vase,834,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,苍蝇,cang1ying5,fly,1345,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,杯子,bei1zi5,cup,872,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,梳子,shu1zi5,comb,880,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,梯子,ti1zi5,ladder,1397,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,橡皮,xiang4pi2,eraser,1227,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,枕头,zhen3tou5,pillow,1025,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,椅子,yi3zi5,chair,935,1,Orthography_Related
E011,Color Picture Naming,Speaking,30,杯子,bei1zi5,cup,828,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,梳子,shu1zi5,comb,902,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,梯子,ti1zi5,ladder,1075,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,橡皮,xiang4pi2,eraser,1350,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,枕头,zhen3tou5,pillow,938,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,椅子,yi3zi5,chair,750,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,花朵,hua1duo3,flower,981,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,花瓶,hua1ping2,vase,745,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,苍蝇,cang1ying5,fly,1409,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,绳子,sheng2zi5,rope,1930,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,绵羊,mian2yang2,sheep,1218,0,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,纺车,fang3che1,carriage,1325,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,30,气球,qi4qiu2,ballon,996,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,台灯,tai2deng1,lamp,1288,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,铅笔,qian1bi3,pencil,778,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,剪刀,jian3dao1,scissors,1347,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,领带,ling3dai4,tie,1314,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,奖杯,jiang3bei1,trophy,1498,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,铃铛,ling2dang1,bell,1173,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,骆驼,luo4tuo5,camel,1055,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,蜡烛,la4zhu2,candle,1281,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,裙子,qun2zi5,skirt,1006,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,耳朵,er3duo5,ear,1310,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,汽车,qi4che1,carpet,1445,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,剪刀,jian3dao1,scissors,1680,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,领带,ling3dai4,tie,832,0,Orthography_Filler
E011,Color Picture Naming,Speaking,30,奖杯,jiang3bei1,trophy,900,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,气球,qi4qiu2,ballon,743,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,台灯,tai2deng1,lamp,2073,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,铅笔,qian1bi3,pencil,950,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,裙子,qun2zi5,skirt,1318,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,耳朵,er3duo5,ear,1133,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,汽车,qi4che1,carpet,1067,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,铃铛,ling2dang1,bell,1602,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,骆驼,luo4tuo5,camel,1905,1,Orthography_Filler
E011,Color Picture Naming,Speaking,30,蜡烛,la4zhu2,candle,1429,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,绳子,sheng2zi5,rope,737,1,Orthography_Related
E011,Color Picture Naming,Speaking,31,绵羊,mian2yang2,sheep,717,1,Orthography_Related
E011,Color Picture Naming,Speaking,31,纺车,fang3che1,carriage,650,1,Orthography_Related
E011,Color Picture Naming,Speaking,31,花朵,hua1duo3,flower,755,0,Orthography_Related
E011,Color Picture Naming,Speaking,31,花瓶,hua1ping2,vase,719,0,Orthography_Related
E011,Color Picture Naming,Speaking,31,苍蝇,cang1ying5,fly,725,1,Orthography_Related
E011,Color Picture Naming,Speaking,31,杯子,bei1zi5,cup,747,1,Orthography_Related
E011,Color Picture Naming,Speaking,31,梳子,shu1zi5,comb,934,1,Orthography_Related
E011,Color Picture Naming,Speaking,31,梯子,ti1zi5,ladder,1008,0,Orthography_Related
E011,Color Picture Naming,Speaking,31,橡皮,xiang4pi2,eraser,751,1,Orthography_Related
E011,Color Picture Naming,Speaking,31,枕头,zhen3tou5,pillow,1035,1,Orthography_Related
E011,Color Picture Naming,Speaking,31,椅子,yi3zi5,chair,753,1,Orthography_Related
E011,Color Picture Naming,Speaking,31,杯子,bei1zi5,cup,847,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,31,梳子,shu1zi5,comb,712,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,31,梯子,ti1zi5,ladder,758,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,31,橡皮,xiang4pi2,eraser,612,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,31,枕头,zhen3tou5,pillow,644,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,31,椅子,yi3zi5,chair,708,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,31,花朵,hua1duo3,flower,1291,0,Orthography_Unelated
E011,Color Picture Naming,Speaking,31,花瓶,hua1ping2,vase,1034,0,Orthography_Unelated
E011,Color Picture Naming,Speaking,31,苍蝇,cang1ying5,fly,1164,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,31,绳子,sheng2zi5,rope,686,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,31,绵羊,mian2yang2,sheep,667,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,31,纺车,fang3che1,carriage,910,1,Orthography_Unelated
E011,Color Picture Naming,Speaking,31,气球,qi4qiu2,ballon,722,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,台灯,tai2deng1,lamp,647,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,铅笔,qian1bi3,pencil,543,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,剪刀,jian3dao1,scissors,656,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,领带,ling3dai4,tie,707,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,奖杯,jiang3bei1,trophy,647,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,铃铛,ling2dang1,bell,579,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,骆驼,luo4tuo5,camel,821,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,蜡烛,la4zhu2,candle,1108,0,Orthography_Filler
E011,Color Picture Naming,Speaking,31,裙子,qun2zi5,skirt,703,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,耳朵,er3duo5,ear,679,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,汽车,qi4che1,carpet,1098,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,剪刀,jian3dao1,scissors,664,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,领带,ling3dai4,tie,644,1,Orthography_Filler
E011,Color Picture Naming,Speaking,31,奖杯,jiang3bei1,trophy,847,1,Orthography_Filler
